Daniel Kwak push up,,,,
18.4103882312775,0.18,1.37,-0.08,
18.4206402301788,0,1.52,-0.07,
18.4303691387177,-0.12,1.08,-0.06,
18.449077129364,-0.24,0.26,0.04,
18.4517891407013,-0.3,-0.54,0.22,
18.4599361419678,-0.3,-0.82,0.31,
18.4699430465698,-0.29,-0.48,0.25,
18.4801242351532,-0.31,0.14,0.17,
18.4897422790527,-0.33,0.52,0.15,
18.4995832443237,-0.33,0.4,0.2,
18.5110740661621,-0.32,-0.02,0.29,
18.5196232795715,-0.27,-0.35,0.36,
18.5293912887573,-0.15,-0.29,0.42,
18.5396432876587,-0.04,0.17,0.43,
18.5596933364868,0.2,0.88,0.02,
18.5615141391754,0.2,0.88,0.02,
18.5693273544312,0.25,0.65,-0.17,
18.5791110992432,0.23,0.09,-0.35,
18.5891852378845,0.2,-0.55,-0.45,
18.5989711284637,0.18,-0.96,-0.39,
18.6090421676636,0.17,-0.98,-0.35,
18.6190342903137,0.18,-0.67,-0.35,
18.6288962364197,0.17,-0.34,-0.29,
18.6398882865906,0.12,-0.21,-0.15,
18.6586921215057,0.08,-0.4,0.16,
18.6610350608826,0.08,-0.4,0.16,
18.6682591438293,0.07,-0.34,0.31,
18.6782622337341,0.07,-0.08,0.45,
18.688324213028,0.11,0.27,0.5,
18.6982502937317,0.18,0.49,0.48,
18.7081170082092,0.25,0.47,0.42,
18.7180621623993,0.29,0.23,0.31,
18.7279851436615,0.29,-0.06,0.17,
18.7381730079651,0.28,-0.26,0.02,
18.7586750984192,0.36,-0.13,-0.22,
18.7606053352356,0.36,-0.13,-0.22,
18.7676701545715,0.38,0.01,-0.32,
18.7777380943298,0.36,-0.03,-0.36,
18.7878661155701,0.27,-0.29,-0.36,
18.7974772453308,0.16,-0.64,-0.32,
18.8075971603394,0.09,-0.84,-0.27,
18.8175282478333,0.07,-0.75,-0.2,
18.8273983001709,0.13,-0.4,-0.13,
18.8374831676483,0.19,0.08,-0.07,
18.858882188797,0.2,0.53,0.02,
18.859842300415,0.2,0.53,0.02,
18.8667562007904,0.11,0.35,0.08,
18.8772840499878,0.03,0.09,0.1,
18.8867340087891,0,-0.14,0.07,
18.8966572284699,0,-0.26,0.02,
18.9067461490631,0.03,-0.22,-0.04,
18.9165921211243,0.07,0,-0.1,
18.9267361164093,0.11,0.35,-0.19,
18.9367871284485,0.15,0.69,-0.36,
18.9559841156006,0.04,0.45,-0.63,
18.958348274231,0.04,0.45,-0.63,
18.9663581848145,-0.03,-0.21,-0.69,
18.9763672351837,-0.07,-0.81,-0.69,
18.9861640930176,-0.1,-0.9,-0.64,
18.9960701465607,-0.09,-0.49,-0.67,
19.0059921741486,-0.04,0.15,-0.76,
19.0168671607971,-0.09,0.59,-0.84,
19.0258460044861,-0.25,0.5,-0.82,
19.0359091758728,-0.36,-0.05,-0.74,
19.0542960166931,-0.43,-0.68,-0.6,
19.05615234375,-0.48,-1.07,-0.47,
19.0654063224792,-0.49,-1.04,-0.35,
19.075572013855,-0.52,-0.55,-0.23,
19.0855240821838,-0.55,0.22,-0.17,
19.0952272415161,-0.55,0.91,-0.18,
19.105152130127,-0.55,1.17,-0.25,
19.1152172088623,-0.58,0.91,-0.31,
19.1253142356873,-0.63,0.31,-0.35,
19.1352941989899,-0.68,-0.25,-0.4,
19.1548161506653,-0.74,-0.24,-0.54,
19.157219171524,-0.74,-0.24,-0.54,
19.1645951271057,-0.73,0.06,-0.63,
19.174830198288,-0.77,0.24,-0.71,
19.1846942901611,-0.8,0.14,-0.78,
19.1949582099915,-0.78,-0.11,-0.82,
19.2046082019806,-0.75,-0.28,-0.84,
19.2143421173096,-0.73,-0.26,-0.84,
19.2245402336121,-0.76,-0.11,-0.81,
19.2344841957092,-0.89,0.14,-0.78,
19.2537541389465,-1.13,0.31,-0.79,
19.2563920021057,-1.13,0.31,-0.79,
19.2640280723572,-1.15,0.15,-0.8,
19.2740721702576,-1.12,-0.19,-0.8,
19.2841551303864,-1.06,-0.5,-0.79,
19.2939891815186,-1,-0.59,-0.77,
19.3037312030792,-1,-0.46,-0.72,
19.3137340545654,-1.01,-0.17,-0.6,
19.3236832618713,-1.06,0.04,-0.45,
19.3335831165314,-1.01,0.09,-0.38,
19.3442850112915,-0.89,0.04,-0.4,
19.3617651462555,-0.73,-0.11,-0.43,
19.3644642829895,-0.51,-0.33,-0.44,
19.3736081123352,-0.26,-0.52,-0.44,
19.383171081543,0.02,-0.62,-0.37,
19.3932712078095,0.33,-0.64,-0.21,
19.4030301570892,0.59,-0.6,0.01,
19.4130363464355,0.72,-0.47,0.25,
19.4231200218201,0.73,-0.24,0.43,
19.4328212738037,0.74,0.07,0.59,
19.4435391426086,0.85,0.36,0.74,
19.4609522819519,1.01,0.51,0.84,
19.4630701541901,1.2,0.51,0.9,
19.4725811481476,1.25,0.33,0.89,
19.4824223518372,1.16,0.16,0.84,
19.4925851821899,0.94,0.17,0.85,
19.5023641586304,0.82,0.23,0.9,
19.5124931335449,0.94,0.25,0.93,
19.5221931934357,1.15,0.13,0.95,
19.531955242157,1.33,-0.17,0.97,
19.54225730896,1.38,-0.63,0.97,
19.5620002746582,1.26,-1.01,1.11,
19.5637991428375,1.26,-1.01,1.11,
19.5718231201172,1.19,-0.86,1.25,
19.5817492008209,1.14,-0.55,1.25,
19.5918292999268,0.99,-0.05,1.12,
19.6018662452698,0.86,0.5,0.98,
19.6116352081299,0.89,0.84,0.94,
19.6215212345123,0.99,0.97,1.02,
19.6315712928772,0.98,0.85,1.11,
19.6428060531616,0.84,0.49,1.12,
19.6617150306702,0.69,-0.38,0.87,
19.6633281707764,0.69,-0.38,0.87,
19.6712532043457,0.7,-0.48,0.56,
19.6809132099152,0.7,-0.28,0.36,
19.6912913322449,0.64,0.09,0.44,
19.7008843421936,0.61,0.48,0.55,
19.7108020782471,0.63,0.76,0.53,
19.7208151817322,0.56,0.8,0.42,
19.7306501865387,0.44,0.47,0.27,
19.7422013282776,0.27,-0.07,0.18,
19.7589781284332,0.07,-0.59,0.2,
19.7608132362366,-0.12,-0.89,0.31,
19.7702412605286,-0.27,-0.87,0.46,
19.7804613113403,-0.34,-0.56,0.56,
19.790292263031,-0.32,0.01,0.52,
19.8001980781555,-0.23,0.6,0.37,
19.8102471828461,-0.09,1.04,0.2,
19.819972038269,-0.01,1.1,0.1,
19.8299860954285,0.05,0.81,-0.03,
19.840799331665,0.1,0.42,-0.19,
19.8581233024597,0.1,0.2,-0.3,
19.8597660064697,0.08,0.11,-0.37,
19.8698773384094,0.08,-0.06,-0.41,
19.8795471191406,0.06,-0.35,-0.38,
19.8894791603088,-0.01,-0.62,-0.32,
19.8995141983032,-0.05,-0.75,-0.27,
19.9094462394714,-0.04,-0.55,-0.23,
19.9192543029785,-0.05,-0.01,-0.18,
19.9292781352997,-0.06,0.62,-0.2,
19.9392712116241,-0.06,1,-0.28,
19.9583351612091,-0.13,0.95,-0.27,
19.9607100486755,-0.26,0.54,-0.18,
19.9690670967102,-0.37,0.01,-0.1,
19.9787821769714,-0.45,-0.34,-0.07,
19.9889121055603,-0.46,-0.3,-0.06,
19.9986343383789,-0.42,0.02,-0.07,
20.0085351467133,-0.42,0.35,-0.07,
20.0187032222748,-0.49,0.36,-0.07,
20.0287041664124,-0.57,0.04,-0.01,
20.0386872291565,-0.59,-0.33,0.1,
20.0591893196106,-0.44,-0.18,0.3,
20.0607333183289,-0.44,-0.18,0.3,
20.0683531761169,-0.37,0.23,0.28,
20.0781540870667,-0.26,0.47,0.24,
20.0884490013123,-0.14,0.39,0.2,
20.0979323387146,-0.07,0.08,0.18,
20.1079850196838,-0.01,-0.15,0.14,
20.1181001663208,0.06,-0.07,0.04,
20.1279871463776,0.14,0.22,-0.08,
20.1381483078003,0.17,0.47,-0.2,
20.1490073204041,0.11,0.48,-0.33,
20.1687171459198,0.09,-0.39,-0.38,
20.1705622673035,0.09,-0.39,-0.38,
20.1774621009827,0.06,-0.89,-0.33,
20.1875190734863,0.02,-1.15,-0.24,
20.1971771717072,0.01,-1.08,-0.12,
20.2073082923889,0.03,-0.7,-0.01,
20.2170662879944,0.03,-0.15,0.07,
20.2271151542664,0.03,0.28,0.15,
20.2371871471405,0.05,0.42,0.23,
20.248279094696,0.06,0.34,0.31,
20.2674412727356,0.05,0.09,0.39,
20.2692701816559,0.05,0.09,0.39,
20.2765111923218,0.04,0.17,0.37,
20.2868571281433,-0.01,0.26,0.26,
20.2964773178101,-0.07,0.17,0.17,
20.3065853118897,-0.08,-0.15,0.1,
20.3164000511169,-0.05,-0.47,0.09,
20.3263552188873,-0.01,-0.52,0.11,
20.3364992141724,0.08,-0.23,0.07,
20.3486611843109,0.19,0.24,-0.02,
20.3661761283875,0.23,0.57,-0.14,
20.3682723045349,0.23,0.57,-0.14,
20.3758430480957,0.2,0.26,-0.21,
20.3860540390015,0.16,-0.18,-0.28,
20.3956580162048,0.14,-0.5,-0.37,
20.4058752059937,0.19,-0.46,-0.41,
20.4156451225281,0.26,-0.01,-0.44,
20.4256591796875,0.34,0.61,-0.53,
20.4357402324677,0.33,0.95,-0.62,
20.4458870887756,0.21,0.69,-0.66,
20.4652922153473,-0.06,-0.95,-0.57,
20.4680380821228,-0.06,-0.95,-0.57,
20.4751152992249,-0.18,-1.55,-0.42,
20.4854950904846,-0.26,-1.65,-0.26,
20.4950432777405,-0.31,-1.26,-0.12,
20.5051412582397,-0.34,-0.6,-0.03,
20.5149130821228,-0.35,0.12,0.04,
20.5249180793762,-0.35,0.65,0.13,
20.5350580215454,-0.34,0.89,0.18,
20.5452082157135,-0.31,0.94,0.13,
20.5631213188171,-0.26,0.89,0.03,
20.5655550956726,-0.27,0.77,-0.11,
20.5746340751648,-0.33,0.53,-0.27,
20.5846071243286,-0.42,0.22,-0.44,
20.594318151474,-0.47,-0.06,-0.61,
20.6044273376465,-0.48,-0.23,-0.76,
20.6141631603241,-0.49,-0.3,-0.86,
20.6244029998779,-0.52,-0.32,-0.91,
20.6341111660004,-0.57,-0.28,-0.94,
20.6465301513672,-0.64,-0.24,-0.93,
20.6632580757141,-0.7,-0.29,-0.86,
20.6659350395203,-0.76,-0.38,-0.74,
20.6738312244415,-0.83,-0.42,-0.66,
20.6838593482971,-0.88,-0.35,-0.62,
20.6936361789703,-0.93,-0.16,-0.6,
20.7037000656128,-0.97,0.1,-0.59,
20.7135963439941,-0.97,0.33,-0.62,
20.723738193512,-0.99,0.49,-0.66,
20.7334380149841,-1.04,0.54,-0.7,
20.7444941997528,-1.1,0.41,-0.75,
20.7634992599487,-1.21,-0.16,-0.91,
20.7653691768646,-1.21,-0.16,-0.91,
20.7730641365051,-1.26,-0.34,-1.02,
20.7830910682678,-1.31,-0.26,-1.11,
20.7929100990295,-1.33,-0.06,-1.17,
20.8031601905823,-1.3,0.09,-1.2,
20.8126311302185,-1.22,0.04,-1.2,
20.8227782249451,-1.09,-0.2,-1.17,
20.8326041698456,-0.94,-0.46,-1.1,
20.8426852226257,-0.8,-0.62,-0.92,
20.8608422279358,-0.66,-0.7,-0.68,
20.8635292053223,-0.47,-0.69,-0.41,
20.8721871376038,-0.28,-0.58,-0.17,
20.882294178009,-0.09,-0.38,0.05,
20.8927111625671,0.1,-0.15,0.25,
20.9022121429443,0.3,0.08,0.41,
20.9120020866394,0.5,0.28,0.52,
20.9220633506775,0.66,0.42,0.59,
20.9317922592163,0.8,0.47,0.62,
20.9423322677612,0.93,0.41,0.64,
20.9528942108154,1.13,0.26,0.66,
20.9723751544952,1.43,-0.04,0.64,
20.9739382266998,1.43,-0.04,0.64,
20.9815351963043,1.45,-0.14,0.66,
20.9914350509644,1.5,-0.23,0.72,
21.001588344574,1.61,-0.35,0.77,
21.0113041400909,1.67,-0.45,0.82,
21.0213012695313,1.56,-0.49,0.92,
21.0313401222229,1.3,-0.48,1.05,
21.0412583351135,1.19,-0.34,1.16,
21.0520961284637,1.21,-0.08,1.21,
21.0698390007019,1.34,0.27,1.21,
21.0722951889038,1.38,0.59,1.16,
21.0808620452881,1.16,0.79,1.13,
21.0906562805176,0.84,0.78,1.17,
21.1008191108704,0.72,0.56,1.22,
21.1105501651764,0.8,0.24,1.21,
21.1209001541138,0.95,-0.08,1.13,
21.1303563117981,1.02,-0.21,1.03,
21.1404962539673,0.92,-0.02,1.02,
21.1505801677704,0.78,0.33,1,
21.1704001426697,0.73,0.61,0.6,
21.1719760894775,0.73,0.61,0.6,
21.1799712181091,0.63,0.37,0.37,
21.1901431083679,0.44,-0.11,0.34,
21.2001111507416,0.28,-0.6,0.52,
21.2100892066956,0.18,-0.78,0.73,
21.2198762893677,0.09,-0.56,0.8,
21.2296953201294,0.11,-0.12,0.67,
21.2399401664734,0.1,0.39,0.49,
21.2497751712799,0.02,0.74,0.43,
21.2693662643433,-0.07,0.44,0.48,
21.2718210220337,-0.07,0.44,0.48,
21.2793641090393,-0.07,0.16,0.45,
21.2894372940063,-0.1,0.06,0.38,
21.2995800971985,-0.05,0.21,0.29,
21.3091320991516,0.04,0.54,0.12,
21.3191432952881,0.13,0.79,-0.11,
21.3291401863098,0.16,0.73,-0.33,
21.3394331932068,0.12,0.33,-0.44,
21.3490691184998,0.06,-0.19,-0.45,
21.3686470985413,0.1,-0.51,-0.48,
21.3712501525879,0.1,-0.51,-0.48,
21.3786063194275,0.13,-0.27,-0.52,
21.3886570930481,0.12,0.02,-0.47,
21.3983960151672,0.06,0.19,-0.44,
21.4084792137146,-0.04,0.14,-0.42,
21.4184470176697,-0.11,-0.12,-0.34,
21.428503036499,-0.17,-0.37,-0.17,
21.4384460449219,-0.27,-0.43,0.05,
21.4491720199585,-0.31,-0.23,0.22,
21.4674153327942,-0.29,0.24,0.33,
21.4701662063599,-0.24,0.76,0.4,
21.4778821468353,-0.21,1.09,0.39,
21.4877190589905,-0.21,1.06,0.32,
21.4976861476898,-0.2,0.78,0.26,
21.5078291893005,-0.16,0.44,0.17,
21.5179591178894,-0.11,0.24,0.03,
21.5274631977081,-0.06,0.25,-0.14,
21.5376121997833,-0.01,0.32,-0.28,
21.5473902225494,-0.02,0.27,-0.38,
21.5656921863556,-0.08,-0.05,-0.4,
21.5682420730591,-0.11,-0.55,-0.29,
21.5770292282105,-0.13,-0.92,-0.18,
21.5872182846069,-0.12,-0.95,-0.08,
21.597067117691,-0.1,-0.57,0,
21.6072821617126,-0.07,0.04,0.05,
21.6169443130493,0.02,0.58,0.1,
21.626784324646,0.08,0.78,0.12,
21.6368992328644,0.13,0.55,0.15,
21.6467943191528,0.09,0.06,0.17,
21.6663360595703,0.05,-0.55,0.07,
21.6685090065002,0.05,-0.55,0.07,
21.6774082183838,0.08,-0.24,0.02,
21.6865210533142,0.1,0.16,-0.07,
21.6965072154999,0.14,0.26,-0.1,
21.7063231468201,0.1,-0.01,-0.05,
21.7163281440735,-0.03,-0.47,0,
21.7259812355042,-0.13,-0.88,0.11,
21.7361912727356,-0.17,-1.03,0.26,
21.7458322048187,-0.18,-0.81,0.39,
21.7573812007904,-0.16,-0.29,0.44,
21.7759871482849,-0.1,0.51,0.41,
21.7775661945343,-0.1,0.51,0.41,
21.7858142852783,-0.07,0.45,0.39,
21.7955913543701,-0.03,0.36,0.36,
21.8055810928345,0.06,0.44,0.3,
21.8155741691589,0.16,0.7,0.12,
21.8253450393677,0.24,0.91,-0.11,
21.8354163169861,0.26,0.84,-0.31,
21.8451762199402,0.23,0.41,-0.49,
21.8564863204956,0.2,-0.25,-0.63,
21.8742990493774,0.16,-0.87,-0.69,
21.8770051002502,0.1,-1.27,-0.71,
21.884895324707,0.09,-1.39,-0.65,
21.8948402404785,0.11,-1.24,-0.54,
21.9048581123352,0.14,-0.94,-0.43,
21.9147672653198,0.11,-0.62,-0.29,
21.9245862960815,0.06,-0.32,-0.11,
21.9347231388092,0.02,-0.09,0.06,
21.9444522857666,0.04,0.15,0.21,
21.9561362266541,0.08,0.5,0.33,
21.9730381965637,0.12,0.94,0.34,
21.9750101566315,0.14,1.32,0.23,
21.9842600822449,0.11,1.42,0.1,
21.9941930770874,0.04,1.04,-0.01,
22.0041513442993,-0.02,0.29,-0.12,
22.0139780044556,-0.04,-0.46,-0.27,
22.0238652229309,-0.02,-0.82,-0.43,
22.033970117569,0.03,-0.68,-0.56,
22.0438611507416,0.05,-0.22,-0.68,
22.0541801452637,0.03,0.22,-0.78,
22.0738852024078,-0.08,0.07,-0.77,
22.0755212306976,-0.08,0.07,-0.77,
22.083348274231,-0.19,-0.38,-0.68,
22.0934901237488,-0.25,-0.77,-0.57,
22.1033072471619,-0.25,-0.88,-0.45,
22.1131381988525,-0.26,-0.65,-0.33,
22.123241186142,-0.31,-0.16,-0.23,
22.1332042217255,-0.37,0.38,-0.17,
22.1432762145996,-0.44,0.76,-0.17,
22.1533060073853,-0.53,0.85,-0.19,
22.1726891994476,-0.71,0.21,-0.25,
22.1750431060791,-0.71,0.21,-0.25,
22.1827902793884,-0.72,-0.11,-0.23,
22.1925630569458,-0.72,-0.13,-0.21,
22.2027530670166,-0.75,0.14,-0.24,
22.2125191688538,-0.8,0.51,-0.33,
22.2224771976471,-0.86,0.74,-0.47,
22.2326881885529,-0.87,0.67,-0.61,
22.2422432899475,-0.84,0.25,-0.72,
22.2525281906128,-0.84,-0.3,-0.78,
22.2712721824646,-0.89,-0.68,-0.79,
22.2737083435059,-0.93,-0.71,-0.77,
22.2821671962738,-0.95,-0.48,-0.78,
22.2920160293579,-0.97,-0.18,-0.81,
22.3018760681152,-0.97,0.05,-0.85,
22.3116321563721,-0.97,0.15,-0.88,
22.3219921588898,-0.94,0.19,-0.89,
22.3318300247192,-0.97,0.24,-0.91,
22.3414702415466,-1.07,0.27,-0.97,
22.3518872261047,-1.13,0.16,-1.05,
22.3714852333069,-1.11,-0.27,-1.07,
22.37309217453,-1.11,-0.27,-1.07,
22.3812861442566,-1.18,-0.19,-1.1,
22.3912563323975,-1.31,0.07,-1.11,
22.4012291431427,-1.41,0.28,-1.14,
22.4113011360168,-1.45,0.28,-1.19,
22.4210901260376,-1.46,0.03,-1.3,
22.4312942028046,-1.43,-0.23,-1.35,
22.4409861564636,-1.38,-0.38,-1.31,
22.4511322975159,-1.31,-0.37,-1.2,
22.4714980125427,-1.11,-0.29,-0.77,
22.4731361865997,-1.11,-0.29,-0.77,
22.4805991649628,-0.96,-0.45,-0.52,
22.4906640052795,-0.77,-0.49,-0.27,
22.5009431838989,-0.6,-0.31,-0.02,
22.5103650093079,-0.4,-0.01,0.17,
22.520259141922,-0.18,0.21,0.31,
22.5305290222168,0.07,0.22,0.36,
22.5403380393982,0.29,0.08,0.34,
22.5505931377411,0.43,-0.02,0.33,
22.561222076416,0.48,0,0.34,
22.5799441337585,0.62,0.1,0.37,
22.5819573402405,0.62,0.1,0.37,
22.5899472236633,0.66,0.03,0.34,
22.5997531414032,0.74,-0.1,0.33,
22.609646320343,0.83,-0.2,0.35,
22.6196403503418,0.92,-0.14,0.4,
22.6296372413635,0.97,0.01,0.49,
22.6398410797119,1.05,0.11,0.57,
22.6495912075043,1.15,0.05,0.63,
22.6604151725769,1.22,-0.03,0.63,
22.6803560256958,1.28,-0.15,0.66,
22.6824841499329,1.28,-0.15,0.66,
22.6890692710876,1.41,-0.16,0.74,
22.6990671157837,1.54,-0.19,0.84,
22.7088871002197,1.55,-0.14,0.94,
22.7188801765442,1.41,-0.04,1.03,
22.7292342185974,1.34,0.12,1.1,
22.7389712333679,1.36,0.21,1.12,
22.748880147934,1.47,0.17,1.08,
22.7587862014771,1.62,0.11,1.04,
22.7800850868225,1.54,-0.17,1.1,
22.7810440063477,1.54,-0.17,1.1,
22.7893033027649,1.39,-0.35,1.25,
22.7983551025391,1.24,-0.53,1.38,
22.8082301616669,1.16,-0.46,1.42,
22.8181662559509,1.11,-0.1,1.38,
22.8280220031738,1.13,0.41,1.26,
22.8380150794983,1.19,0.87,1.14,
22.8480710983276,1.19,1.06,1.09,
22.8579273223877,1.12,0.91,1.09,
22.8773050308228,0.81,0.2,0.99,
22.8799891471863,0.81,0.2,0.99,
22.8876791000366,0.75,-0.07,0.9,
22.8975863456726,0.79,-0.29,0.84,
22.9076533317566,0.92,-0.57,0.79,
22.9174041748047,0.89,-0.79,0.73,
22.9273591041565,0.69,-0.82,0.67,
22.9374392032623,0.53,-0.63,0.62,
22.9472641944885,0.45,-0.16,0.6,
22.9596211910248,0.4,0.35,0.64,
22.9768300056458,0.29,0.39,0.86,
22.9795641899109,0.29,0.39,0.86,
22.986878156662,0.24,0.05,0.88,
22.9968981742859,0.26,-0.13,0.8,
23.0068771839142,0.28,0.13,0.64,
23.0166592597961,0.3,0.89,0.45,
23.0266270637512,0.36,1.83,0.19,
23.036853313446,0.42,2.4,-0.18,
23.046688079834,0.45,2.16,-0.48,
23.0566000938416,0.38,1.17,-0.59,
23.0761842727661,0.18,-1.44,-0.49,
23.0788841247559,0.18,-1.44,-0.49,
23.0860280990601,0.19,-2.06,-0.49,
23.0960941314697,0.16,-1.99,-0.61,
23.1061501502991,0.14,-1.48,-0.71,
23.1160173416138,0.01,-0.82,-0.67,
23.1262052059174,-0.17,-0.34,-0.46,
23.1358222961426,-0.31,-0.21,-0.12,
23.1457831859589,-0.39,-0.33,0.26,
23.1559331417084,-0.44,-0.49,0.62,
23.1754970550537,-0.38,-0.05,1.08,
23.1773753166199,-0.38,-0.05,1.08,
23.1854710578918,-0.37,0.65,1.17,
23.1953852176666,-0.31,1.39,1.12,
23.205423116684,-0.22,1.99,0.94,
23.215380191803,-0.22,2.35,0.74,
23.225203037262,-0.18,2.32,0.48,
23.2351670265198,-0.16,1.84,0.16,
23.245147228241,-0.24,0.95,-0.12,
23.255145072937,-0.4,-0.16,-0.41,
23.2751030921936,-0.49,-1.35,-0.55,
23.2769103050232,-0.49,-1.35,-0.55,
23.2848801612854,-0.46,-1.16,-0.6,
23.294685125351,-0.5,-0.77,-0.7,
23.3049402236938,-0.5,-0.49,-0.71,
23.3146011829376,-0.53,-0.38,-0.54,
23.3244380950928,-0.55,-0.41,-0.24,
23.3344311714172,-0.45,-0.39,0.05,
23.3443131446838,-0.34,-0.14,0.16,
23.3544661998749,-0.28,0.23,0.18,
23.3644061088562,-0.18,0.49,0.22,
23.385064125061,0.08,0.41,0.25,
23.3866441249847,0.08,0.41,0.25,
23.3939900398254,0.18,0.23,0.2,
23.4040191173553,0.33,0.12,0.08,
23.4136919975281,0.43,0.1,-0.07,
23.4237170219421,0.45,0.1,-0.2,
23.4337162971497,0.41,0.05,-0.31,
23.4437911510468,0.36,-0.04,-0.4,
23.4534602165222,0.31,-0.23,-0.38,
23.464250087738,0.25,-0.51,-0.29,
23.4820151329041,0.17,-0.79,-0.16,
23.4841501712799,0.11,-0.9,-0.01,
23.4931831359863,0.03,-0.69,0.13,
23.5030822753906,0.04,-0.19,0.19,
23.5131421089172,0.08,0.41,0.23,
23.5230271816254,0.08,0.8,0.24,
23.5330781936646,0.03,0.77,0.23,
23.5428080558777,0.02,0.44,0.27,
23.5529050827026,-0.01,0.04,0.27,
23.5629601478577,-0.04,-0.22,0.16,
23.5828080177307,-0.02,-0.17,-0.07,
23.5846621990204,-0.02,-0.17,-0.07,
23.5922141075134,0,-0.09,-0.15,
23.6025552749634,0,-0.13,-0.22,
23.6123621463776,-0.01,-0.21,-0.26,
23.6226100921631,-0.02,-0.24,-0.25,
23.6322062015533,0.01,-0.1,-0.24,
23.6421370506287,0.04,0.15,-0.28,
23.6520881652832,0.05,0.38,-0.38,
23.6631841659546,0.01,0.36,-0.45,
23.6820931434631,-0.1,-0.21,-0.45,
23.6839981079102,-0.1,-0.21,-0.45,
23.6916861534119,-0.12,-0.35,-0.41,
23.7018051147461,-0.14,-0.33,-0.4,
23.711745262146,-0.18,-0.25,-0.4,
23.721607208252,-0.21,-0.23,-0.4,
23.7316021919251,-0.24,-0.28,-0.41,
23.7414481639862,-0.25,-0.33,-0.42,
23.751531124115,-0.24,-0.29,-0.35,
23.7614450454712,-0.25,-0.11,-0.25,
23.7821991443634,-0.34,0.27,-0.19,
23.7841601371765,-0.34,0.27,-0.19,
23.7909049987793,-0.4,0.16,-0.23,
23.801342010498,-0.47,-0.11,-0.25,
23.8108730316162,-0.49,-0.27,-0.24,
23.8209590911865,-0.46,-0.18,-0.24,
23.8307421207428,-0.42,0.12,-0.25,
23.8407661914825,-0.41,0.42,-0.31,
23.8504900932312,-0.41,0.51,-0.4,
23.8607892990112,-0.42,0.33,-0.51,
23.8794722557068,-0.41,0,-0.6,
23.8821182250977,-0.42,-0.25,-0.66,
23.8904671669006,-0.44,-0.25,-0.71,
23.9003701210022,-0.47,-0.14,-0.75,
23.9100751876831,-0.53,-0.07,-0.76,
23.9202551841736,-0.6,-0.16,-0.74,
23.9300701618195,-0.64,-0.36,-0.7,
23.9399633407593,-0.69,-0.49,-0.67,
23.9499351978302,-0.71,-0.49,-0.62,
23.9599342346191,-0.74,-0.38,-0.56,
23.9786682128906,-0.8,-0.13,-0.47,
23.9816792011261,-0.84,0.22,-0.43,
23.989098072052,-0.84,0.58,-0.47,
23.9996943473816,-0.83,0.79,-0.58,
24.0093450546265,-0.87,0.7,-0.7,
24.0193791389465,-0.93,0.33,-0.79,
24.0293402671814,-0.99,-0.08,-0.87,
24.0392141342163,-1.04,-0.35,-0.96,
24.0492763519287,-1.09,-0.44,-1.06,
24.0591552257538,-1.12,-0.46,-1.15,
24.0773782730103,-1.13,-0.4,-1.19,
24.0798692703247,-1.11,-0.32,-1.19,
24.0886671543121,-1.06,-0.27,-1.15,
24.0989701747894,-0.98,-0.26,-1.05,
24.1087031364441,-0.91,-0.24,-0.9,
24.1187572479248,-0.81,-0.21,-0.73,
24.1286211013794,-0.67,-0.18,-0.57,
24.1384563446045,-0.49,-0.19,-0.43,
24.1485052108765,-0.3,-0.18,-0.28,
24.1587762832642,-0.13,-0.17,-0.13,
24.1694922447205,0.07,-0.15,0.03,
24.1886551380157,0.49,-0.14,0.33,
24.1902451515198,0.49,-0.14,0.33,
