Daniel Kwak push up,,,,
24.1980710029602,0.62,-0.15,0.46,
24.20787525177,0.71,-0.14,0.58,
24.2180552482605,0.83,-0.13,0.71,
24.2276940345764,1.02,-0.11,0.82,
24.237823009491,1.21,-0.11,0.9,
24.2479951381683,1.38,-0.15,0.93,
24.2575860023499,1.49,-0.14,0.92,
24.2687983512878,1.53,-0.03,0.89,
24.2873401641846,1.4,0.29,1.06,
24.2897610664368,1.4,0.29,1.06,
24.2974681854248,1.38,0.27,1.2,
24.3072111606598,1.4,0.1,1.28,
24.3173670768738,1.45,-0.1,1.29,
24.3270220756531,1.5,-0.29,1.24,
24.3371572494507,1.53,-0.4,1.2,
24.3470501899719,1.48,-0.43,1.22,
24.3571331501007,1.28,-0.27,1.28,
24.367115020752,1.05,0.07,1.36,
24.3873081207275,1.03,0.74,1.17,
24.3889122009277,1.03,0.74,1.17,
24.3965971469879,1.03,0.9,0.96,
24.4065070152283,0.93,0.73,0.85,
24.4164991378784,0.75,0.27,0.92,
24.4263372421265,0.62,-0.28,1.1,
24.4364852905273,0.55,-0.62,1.24,
24.446307182312,0.58,-0.62,1.18,
24.4562110900879,0.66,-0.28,0.91,
24.4678063392639,0.63,0.3,0.64,
24.4845180511475,0.49,0.79,0.61,
24.4863781929016,0.38,0.95,0.74,
24.4959352016449,0.34,0.81,0.83,
24.5057651996613,0.31,0.48,0.83,
24.5160632133484,0.32,0.1,0.75,
24.5254712104797,0.32,-0.09,0.66,
24.5357322692871,0.23,0.04,0.56,
24.5455470085144,0.14,0.27,0.45,
24.5555131435394,0.16,0.45,0.26,
24.5656461715698,0.25,0.59,0.14,
24.5846753120422,0.25,0.64,0.07,
24.5866613388062,0.25,0.49,-0.04,
24.5952441692352,0.21,0.2,-0.11,
24.6053731441498,0.1,-0.1,-0.16,
24.6152052879334,0.01,-0.32,-0.21,
24.6248650550842,-0.02,-0.34,-0.26,
24.6348731517792,-0.02,-0.15,-0.31,
24.6447901725769,-0.05,0.1,-0.34,
24.6549320220947,-0.11,0.26,-0.35,
24.6648411750793,-0.15,0.24,-0.3,
24.6850402355194,-0.23,0,-0.18,
24.6866021156311,-0.23,0,-0.18,
24.6946041584015,-0.27,-0.08,-0.15,
24.7043232917786,-0.33,-0.05,-0.16,
24.7143561840057,-0.35,0.06,-0.18,
24.7242441177368,-0.33,0.18,-0.19,
24.7342681884766,-0.3,0.3,-0.23,
24.7439613342285,-0.3,0.33,-0.28,
24.7540702819824,-0.33,0.25,-0.31,
24.7642152309418,-0.39,0.06,-0.33,
24.7836282253265,-0.42,-0.35,-0.25,
24.7859501838684,-0.42,-0.35,-0.25,
24.7933793067932,-0.42,-0.36,-0.19,
24.8036890029907,-0.45,-0.22,-0.16,
24.8136501312256,-0.44,-0.01,-0.07,
24.8234431743622,-0.41,0.17,0.08,
24.8335123062134,-0.41,0.21,0.17,
24.8432731628418,-0.42,0.11,0.25,
24.8535423278809,-0.37,-0.02,0.36,
24.8633301258087,-0.32,0.03,0.4,
24.8828072547913,-0.12,0.57,0.29,
24.8851411342621,-0.12,0.57,0.29,
24.8930442333221,0.04,0.79,0.1,
24.9029660224915,0.17,0.75,-0.11,
24.9129643440247,0.22,0.41,-0.25,
24.9227511882782,0.22,-0.08,-0.36,
24.9328150749207,0.17,-0.5,-0.49,
24.9426321983337,0.13,-0.71,-0.56,
24.9526491165161,0.07,-0.76,-0.54,
24.9629821777344,0.01,-0.79,-0.44,
24.973690032959,-0.03,-0.86,-0.26,
24.9919242858887,-0.07,-0.93,-0.07,
24.9943611621857,-0.09,-0.86,0.13,
25.0022201538086,-0.1,-0.58,0.36,
25.0122671127319,-0.05,-0.09,0.64,
25.0219812393188,0.08,0.53,0.86,
25.0321021080017,0.24,1.19,0.91,
25.0418221950531,0.4,1.79,0.75,
25.0521750450134,0.49,2.13,0.43,
25.0618081092834,0.47,1.96,0.09,
25.0725541114807,0.39,1.2,-0.19,
25.0901770591736,0.28,0.09,-0.4,
25.0925221443176,0.21,-0.91,-0.53,
25.1014351844788,0.17,-1.4,-0.64,
25.1115140914917,0.16,-1.42,-0.76,
25.1212031841278,0.15,-1.22,-0.84,
25.1314301490784,0.13,-1.02,-0.82,
25.1413321495056,0.09,-0.89,-0.71,
25.1511950492859,0.04,-0.82,-0.56,
25.1611051559448,0.02,-0.7,-0.34,
25.1711871623993,-0.01,-0.44,-0.09,
25.1905062198639,-0.01,0.26,0.2,
25.1929693222046,-0.01,0.26,0.2,
25.2006440162659,-0.03,0.59,0.28,
25.2107930183411,-0.04,0.84,0.29,
25.2206292152405,-0.02,0.99,0.18,
25.2309212684631,-0.01,0.95,0.05,
25.2404341697693,-0.03,0.68,-0.08,
25.2505221366882,-0.05,0.3,-0.19,
25.2603282928467,-0.07,0.01,-0.28,
25.2702522277832,-0.06,-0.09,-0.4,
25.2888741493225,-0.05,-0.1,-0.51,
25.2911832332611,-0.07,-0.17,-0.58,
25.3000841140747,-0.09,-0.34,-0.6,
25.3100001811981,-0.11,-0.57,-0.62,
25.3201303482056,-0.14,-0.72,-0.63,
25.3299472332001,-0.15,-0.7,-0.6,
25.3397350311279,-0.14,-0.53,-0.48,
25.3497462272644,-0.17,-0.19,-0.32,
25.3596982955933,-0.2,0.18,-0.2,
25.370078086853,-0.23,0.37,-0.15,
25.3899331092834,-0.32,0.03,-0.16,
25.3917880058289,-0.32,0.03,-0.16,
25.3992023468018,-0.34,-0.23,-0.11,
25.4093480110168,-0.35,-0.31,-0.02,
25.4190211296082,-0.35,-0.19,-0.02,
25.4290542602539,-0.34,0.06,-0.09,
25.4389500617981,-0.37,0.31,-0.18,
25.4490733146667,-0.4,0.45,-0.26,
25.4591012001038,-0.43,0.46,-0.29,
25.4691042900085,-0.42,0.32,-0.35,
25.4887890815735,-0.42,-0.12,-0.52,
25.4902720451355,-0.42,-0.12,-0.52,
25.4987041950226,-0.49,-0.22,-0.6,
25.5085251331329,-0.55,-0.25,-0.63,
25.5182361602783,-0.59,-0.22,-0.62,
25.5284662246704,-0.63,-0.15,-0.58,
25.5382192134857,-0.64,-0.15,-0.55,
25.548192024231,-0.64,-0.14,-0.54,
25.5582990646362,-0.66,-0.07,-0.55,
25.5683550834656,-0.71,0.07,-0.6,
25.5880980491638,-0.77,0.23,-0.71,
25.5907821655273,-0.77,0.23,-0.71,
25.5979211330414,-0.79,0.15,-0.7,
25.6077702045441,-0.84,0.02,-0.7,
25.6177442073822,-0.9,-0.07,-0.7,
25.6278100013733,-0.94,-0.06,-0.75,
25.6378412246704,-0.98,0.04,-0.81,
25.6475901603699,-1.02,0.13,-0.87,
25.6575751304626,-1.08,0.12,-0.89,
25.6676261425018,-1.13,0.02,-0.9,
25.6879141330719,-1.18,-0.48,-0.9,
25.6895661354065,-1.18,-0.48,-0.9,
25.6972081661224,-1.17,-0.74,-0.89,
25.7070491313934,-1.15,-0.78,-0.86,
25.7169589996338,-1.12,-0.6,-0.79,
25.7270140647888,-1.07,-0.27,-0.7,
25.7367720603943,-0.99,0.02,-0.64,
25.7470450401306,-0.85,0.12,-0.59,
25.756844997406,-0.67,-0.02,-0.53,
25.7681112289429,-0.46,-0.32,-0.47,
25.776741027832,-0.21,-0.6,-0.38,
25.7982420921326,0.26,-0.84,-0.11,
25.799259185791,0.26,-0.84,-0.11,
25.8062462806702,0.45,-0.79,0.07,
25.8163642883301,0.56,-0.57,0.26,
25.8262572288513,0.61,-0.2,0.46,
25.8361883163452,0.71,0.18,0.62,
25.8461842536926,0.87,0.42,0.75,
25.8561940193176,1.04,0.51,0.85,
25.8661723136902,1.18,0.45,0.9,
25.8769283294678,1.3,0.29,0.92,
25.8960621356964,1.54,-0.1,0.96,
25.8978772163391,1.54,-0.1,0.96,
25.9055471420288,1.58,-0.25,0.99,
25.9155950546265,1.56,-0.32,0.99,
25.9254381656647,1.45,-0.27,1,
25.9354310035706,1.37,-0.1,1,
25.9457340240479,1.4,0.05,1.01,
25.9551711082459,1.49,0.12,1.08,
25.9654161930084,1.52,0.05,1.17,
25.9751992225647,1.4,-0.07,1.27,
25.994243144989,1.2,-0.19,1.33,
25.9968922138214,1.13,-0.26,1.28,
26.0049180984497,1.18,-0.1,1.14,
26.0148091316223,1.18,0.3,1.05,
26.0248980522156,1.1,0.8,1.05,
26.0348052978516,0.99,1.26,1.1,
26.0446171760559,0.83,1.55,1.11,
26.0544881820679,0.69,1.58,1.08,
26.0643939971924,0.69,1.19,0.96,
26.0752401351929,0.77,0.45,0.75,
26.0927011966705,0.7,-0.24,0.6,
26.0957260131836,0.52,-0.51,0.62,
26.1041312217712,0.44,-0.32,0.69,
26.1145362854004,0.48,0.13,0.6,
26.1239671707153,0.53,0.5,0.37,
26.1340281963348,0.51,0.48,0.16,
26.1439852714539,0.42,0.04,0.1,
26.1537690162659,0.34,-0.51,0.18,
26.1641001701355,0.29,-0.79,0.22,
26.1744003295898,0.24,-0.61,0.11,
26.1917281150818,0.19,-0.07,-0.05,
26.1950993537903,0.15,0.46,-0.1,
26.2037372589111,0.12,0.61,-0.04,
26.2133803367615,0.05,0.32,0.07,
26.2233352661133,-0.04,-0.21,0.2,
26.2332851886749,-0.11,-0.64,0.31,
26.2432761192322,-0.15,-0.65,0.37,
26.2531752586365,-0.16,-0.22,0.32,
26.2631251811981,-0.14,0.42,0.24,
26.2731022834778,-0.1,0.94,0.2,
26.2919161319733,-0.11,1.12,0.17,
26.2947912216187,-0.13,0.93,0.15,
26.3025259971619,-0.14,0.51,0.14,
26.3126871585846,-0.12,0.03,0.14,
26.3225882053375,-0.14,-0.3,0.12,
26.3324751853943,-0.15,-0.33,0.06,
26.3426461219788,-0.12,-0.1,-0.02,
26.3524231910706,-0.08,0.28,-0.11,
26.3623712062836,-0.06,0.57,-0.21,
26.3720903396606,-0.06,0.59,-0.3,
26.3885750770569,-0.08,0.35,-0.33,
26.391761302948,-0.1,-0.02,-0.3,
26.4019391536713,-0.11,-0.27,-0.27,
26.4118032455444,-0.1,-0.28,-0.27,
26.4218921661377,-0.07,-0.12,-0.25,
26.4318201541901,-0.07,0.06,-0.22,
26.4416832923889,-0.1,0.1,-0.21,
26.451592206955,-0.16,0.04,-0.15,
26.4616823196411,-0.24,-0.01,-0.02,
26.4714612960815,-0.29,0,0.06,
26.4895052909851,-0.32,0.04,0.1,
26.4914131164551,-0.36,0.02,0.17,
26.5012350082397,-0.42,-0.08,0.25,
26.5111413002014,-0.42,-0.19,0.33,
26.5211741924286,-0.4,-0.21,0.38,
26.5311002731323,-0.34,-0.09,0.42,
26.5409691333771,-0.25,0.15,0.42,
26.5508580207825,-0.15,0.38,0.39,
26.5611352920532,-0.1,0.48,0.28,
26.570864200592,-0.08,0.38,0.13,
26.582010269165,-0.03,0.13,-0.01,
26.6006360054016,0.05,-0.46,-0.24,
26.6030220985413,0.05,-0.46,-0.24,
26.6106352806091,0.09,-0.65,-0.28,
26.6203651428223,0.14,-0.69,-0.3,
26.6304512023926,0.18,-0.59,-0.26,
26.6402750015259,0.19,-0.38,-0.18,
26.650229215622,0.18,-0.14,-0.1,
26.6602330207825,0.19,0,-0.02,
26.6699090003967,0.2,0.01,0.05,
26.6809251308441,0.22,-0.06,0.08,
26.698441028595,0.23,-0.12,0.09,
26.7002651691437,0.27,-0.12,0.08,
26.7096371650696,0.32,-0.02,0.07,
26.7197270393372,0.37,0.17,0.01,
26.7297251224518,0.42,0.34,-0.09,
26.7394132614136,0.42,0.33,-0.17,
26.7495050430298,0.32,0.09,-0.25,
26.7594871520996,0.19,-0.26,-0.29,
26.7693221569061,0.12,-0.54,-0.3,
26.7794232368469,0.08,-0.61,-0.25,
26.7982993125916,0.06,-0.5,-0.19,
26.8006572723389,0.04,-0.35,-0.13,
26.8090300559998,0.01,-0.23,-0.08,
26.8190321922302,-0.05,-0.16,0,
26.8290300369263,-0.08,-0.12,0.03,
26.838849067688,-0.07,0.02,0.06,
26.848806142807,-0.06,0.32,0.09,
26.8587613105774,-0.01,0.69,0.05,
26.8688893318176,0.04,0.98,-0.07,
26.8790771961212,0.05,1,-0.2,
26.899453163147,-0.08,0.11,-0.39,
26.9010751247406,-0.08,0.11,-0.39,
26.9080991744995,-0.16,-0.39,-0.44,
26.9183382987976,-0.19,-0.69,-0.52,
26.9281940460205,-0.18,-0.75,-0.56,
26.9379391670227,-0.17,-0.61,-0.55,
26.9480731487274,-0.18,-0.38,-0.51,
26.9579741954803,-0.23,-0.13,-0.46,
26.9682421684265,-0.29,0.02,-0.37,
26.9780762195587,-0.3,0.02,-0.26,
26.9980120658875,-0.33,-0.19,-0.03,
26.9995651245117,-0.33,-0.19,-0.03,
27.0077171325684,-0.39,-0.2,0.04,
27.0175561904907,-0.43,-0.05,0.09,
27.0275173187256,-0.4,0.26,0.14,
27.0372252464294,-0.4,0.58,0.18,
27.0472271442413,-0.42,0.79,0.17,
27.0578122138977,-0.44,0.78,0.06,
27.0673823356628,-0.48,0.49,-0.11,
27.0773673057556,-0.54,0.02,-0.3,
27.0978181362152,-0.59,-0.79,-0.48,
27.0994200706482,-0.59,-0.79,-0.48,
27.1066541671753,-0.57,-0.78,-0.48,
27.1169312000275,-0.52,-0.54,-0.49,
27.1268701553345,-0.48,-0.18,-0.5,
27.1366181373596,-0.45,0.15,-0.49,
27.1465120315552,-0.45,0.29,-0.5,
27.1565291881561,-0.48,0.26,-0.55,
27.1665720939636,-0.53,0.16,-0.58,
27.1767551898956,-0.55,0.07,-0.55,
27.196542263031,-0.58,-0.03,-0.47,
27.1981601715088,-0.58,-0.03,-0.47,
27.2059471607208,-0.59,-0.02,-0.48,
27.2161903381348,-0.61,0.11,-0.54,
27.2260870933533,-0.63,0.27,-0.6,
27.2359070777893,-0.66,0.36,-0.63,
27.2458591461182,-0.72,0.32,-0.65,
27.2556290626526,-0.77,0.15,-0.66,
27.2658221721649,-0.82,0,-0.66,
27.2762470245361,-0.83,-0.05,-0.69,
27.2968373298645,-0.86,0.09,-0.85,
27.2977991104126,-0.86,0.09,-0.85,
27.3052451610565,-0.9,0.17,-0.91,
27.3154850006104,-0.95,0.18,-0.92,
27.3253130912781,-1.02,0.1,-0.92,
27.3352122306824,-1.12,-0.08,-0.93,
27.3451142311096,-1.21,-0.26,-0.91,
27.3550481796265,-1.26,-0.38,-0.87,
27.3651990890503,-1.27,-0.38,-0.84,
27.3750343322754,-1.27,-0.3,-0.82,
27.3857891559601,-1.27,-0.17,-0.8,
27.4046561717987,-1.24,-0.05,-0.75,
27.407121181488,-1.24,-0.05,-0.75,
27.4147951602936,-1.19,-0.15,-0.72,
27.4245553016663,-1.12,-0.33,-0.7,
27.4346082210541,-1.01,-0.48,-0.67,
27.444441318512,-0.86,-0.54,-0.63,
27.4543542861938,-0.68,-0.51,-0.56,
27.4641041755676,-0.45,-0.43,-0.45,
27.4743790626526,-0.19,-0.34,-0.3,
27.4853992462158,0.08,-0.27,-0.13,
27.5040030479431,0.43,-0.18,0.23,
27.5066311359406,0.43,-0.18,0.23,
27.5139801502228,0.49,-0.09,0.39,
27.5237302780151,0.53,0.05,0.51,
27.5336842536926,0.62,0.19,0.61,
27.5436463356018,0.76,0.27,0.67,
27.5535583496094,0.93,0.31,0.67,
27.5635223388672,1.06,0.32,0.66,
27.5734231472015,1.17,0.28,0.69,
27.5834202766418,1.28,0.18,0.74,
27.6017401218414,1.38,0.01,0.79,
27.6045391559601,1.47,-0.23,0.81,
27.6133003234863,1.54,-0.47,0.82,
27.6228122711182,1.6,-0.62,0.81,
27.6331520080566,1.61,-0.62,0.84,
27.6429853439331,1.59,-0.47,0.89,
27.6528952121735,1.6,-0.23,0.96,
27.6627702713013,1.63,0.02,1.04,
27.6728973388672,1.61,0.23,1.09,
27.6830852031708,1.5,0.37,1.1,
27.7040190696716,1.29,0.27,1.12,
27.7049851417542,1.29,0.27,1.12,
27.7124552726746,1.33,0.08,1.16,
27.7223851680756,1.3,-0.15,1.21,
27.7322392463684,1.21,-0.34,1.23,
27.7422652244568,1.09,-0.38,1.19,
27.7521321773529,1.01,-0.28,1.12,
27.7621202468872,0.99,-0.08,0.97,
27.7724523544312,0.94,0.23,0.85,
27.7830500602722,0.78,0.59,0.85,
27.8031041622162,0.74,0.91,0.86,
27.8040761947632,0.74,0.91,0.86,
27.8117532730103,0.81,0.82,0.76,
27.8218393325806,0.82,0.58,0.59,
27.8316502571106,0.67,0.27,0.43,
27.8414812088013,0.49,-0.04,0.38,
27.8514862060547,0.38,-0.27,0.34,
27.8615570068359,0.3,-0.35,0.34,
27.8714561462402,0.23,-0.35,0.38,
27.8814291954041,0.22,-0.33,0.33,
27.902280330658,0.1,-0.2,0.31,
27.9032530784607,0.1,-0.2,0.31,
27.9112401008606,-0.01,-0.12,0.39,
27.9208571910858,-0.11,-0.01,0.45,
27.9309821128845,-0.16,0.12,0.47,
27.9408383369446,-0.17,0.29,0.49,
27.9509100914001,-0.15,0.44,0.46,
27.9606332778931,-0.13,0.51,0.41,
27.9705352783203,-0.09,0.51,0.37,
27.9805150032043,-0.03,0.51,0.28,
27.9987692832947,0.05,0.58,0.11,
28.0011320114136,0.09,0.65,-0.1,
28.0103750228882,0.12,0.57,-0.29,
28.0201001167297,0.13,0.3,-0.47,
28.0302290916443,0.1,-0.09,-0.58,
28.0399823188782,0.07,-0.43,-0.58,
28.0500741004944,0.06,-0.58,-0.55,
28.0598051548004,0.06,-0.52,-0.54,
28.0697093009949,0.06,-0.36,-0.49,
28.0797662734985,0.06,-0.21,-0.38,
28.0978770256042,0.03,-0.12,-0.25,
28.0997242927551,-0.06,-0.11,-0.11,
28.1095731258392,-0.16,-0.13,0.07,
28.1193261146545,-0.25,-0.11,0.28,
28.1295552253723,-0.29,0.06,0.43,
28.1391839981079,-0.27,0.41,0.49,
28.1491751670837,-0.27,0.79,0.51,
28.1592631340027,-0.29,0.99,0.46,
28.1691181659699,-0.32,0.89,0.4,
28.179523229599,-0.38,0.56,0.36,
28.1901240348816,-0.42,0.17,0.29,
28.2087881565094,-0.42,-0.08,0.01,
28.2111263275147,-0.42,-0.08,0.01,
28.2186861038208,-0.41,-0.01,-0.1,
28.2285242080688,-0.41,-0.04,-0.16,
28.2385592460632,-0.4,-0.22,-0.16,
28.2486732006073,-0.36,-0.41,-0.06,
28.2585911750793,-0.29,-0.42,0.06,
28.2689123153687,-0.2,-0.17,0.12,
28.278480052948,-0.14,0.21,0.11,
28.2894642353058,-0.1,0.43,0.1,
28.3083081245422,-0.05,0.13,0.12,
28.3101601600647,-0.05,0.13,0.12,
28.3177900314331,-0.04,-0.02,0.05,
28.3280801773071,-0.03,-0.03,-0.03,
28.3377861976624,-0.05,-0.03,-0.09,
28.3478603363037,-0.12,-0.2,-0.11,
28.3580141067505,-0.15,-0.46,-0.05,
28.3676981925964,-0.15,-0.61,0.06,
28.377866268158,-0.1,-0.54,0.17,
28.3877091407776,-0.05,-0.27,0.24,
28.4077010154724,0.03,0.27,0.35,
28.4095101356506,0.03,0.27,0.35,
28.4170851707459,0.06,0.29,0.31,
28.4273290634155,0.13,0.28,0.3,
28.4370942115784,0.23,0.38,0.21,
28.4472451210022,0.33,0.55,0,
28.4570293426514,0.4,0.6,-0.22,
28.4669170379639,0.38,0.35,-0.4,
28.4768571853638,0.31,-0.17,-0.5,
28.4879670143127,0.23,-0.75,-0.52,
28.505175113678,0.17,-1.12,-0.49,
28.5073070526123,0.16,-1.2,-0.39,
28.51655626297,0.22,-0.97,-0.25,
28.5266101360321,0.27,-0.52,-0.12,
28.5365810394287,0.32,0.04,-0.03,
28.5464372634888,0.31,0.48,0.03,
28.5562400817871,0.25,0.62,0.07,
28.566269159317,0.21,0.51,0.08,
28.5764071941376,0.19,0.3,0.1,
28.5862281322479,0.25,0.11,0.13,
28.6047163009644,0.3,0.02,0.12,
28.6074662208557,0.32,0,0.04,
28.615522146225,0.36,0.1,-0.06,
28.6260871887207,0.41,0.4,-0.24,
28.6355400085449,0.44,0.64,-0.43,
28.6455821990967,0.44,0.51,-0.57,
28.6555233001709,0.38,0.07,-0.66,
28.6655011177063,0.27,-0.43,-0.66,
28.6754670143127,0.17,-0.72,-0.59,
28.6879122257233,0.08,-0.71,-0.52,
28.704891204834,-0.12,-0.49,-0.41,
28.7072319984436,-0.12,-0.49,-0.41,
28.7149851322174,-0.21,-0.56,-0.28,
28.7253291606903,-0.31,-0.64,-0.1,
28.7349362373352,-0.38,-0.56,0.06,
28.7450170516968,-0.4,-0.26,0.17,
28.7549982070923,-0.4,0.17,0.29,
28.7646832466126,-0.4,0.58,0.38,
28.7746620178223,-0.42,0.75,0.38,
28.7858321666718,-0.44,0.65,0.36,
28.8045082092285,-0.48,0.24,0.15,
28.8062832355499,-0.48,0.24,0.15,
28.8145031929016,-0.44,0.12,0.01,
28.8243670463562,-0.4,0.04,-0.15,
28.8341932296753,-0.38,-0.04,-0.32,
28.8445091247559,-0.37,-0.12,-0.44,
28.8540282249451,-0.34,-0.18,-0.54,
28.8641862869263,-0.31,-0.18,-0.59,
28.8741931915283,-0.29,-0.19,-0.6,
28.8838572502136,-0.29,-0.28,-0.54,
28.90247631073,-0.3,-0.41,-0.48,
28.905177116394,-0.3,-0.48,-0.45,
28.9134721755981,-0.3,-0.34,-0.45,
28.9236340522766,-0.3,0.03,-0.45,
28.9337661266327,-0.28,0.52,-0.42,
28.943460226059,-0.28,0.92,-0.38,
28.9532871246338,-0.29,0.98,-0.35,
28.9633722305298,-0.31,0.66,-0.34,
28.9733011722565,-0.36,0.17,-0.39,
28.9831731319428,-0.39,-0.19,-0.47,
28.9942803382874,-0.37,-0.22,-0.54,
29.0127520561218,-0.32,0.34,-0.68,
29.0149672031403,-0.32,0.34,-0.68,
29.0231523513794,-0.34,0.46,-0.71,
29.032692193985,-0.39,0.29,-0.72,
29.0428442955017,-0.42,-0.08,-0.71,
29.0525660514832,-0.44,-0.44,-0.67,
29.0626401901245,-0.46,-0.54,-0.65,
29.0725691318512,-0.48,-0.35,-0.61,
29.0825242996216,-0.52,-0.01,-0.55,
29.0932621955872,-0.58,0.3,-0.49,
29.1099572181702,-0.65,0.42,-0.46,
29.1122331619263,-0.69,0.37,-0.46,
29.1222021579742,-0.74,0.23,-0.48,
29.1320152282715,-0.8,0.09,-0.52,
29.142037153244,-0.86,-0.04,-0.59,
29.1518702507019,-0.93,-0.12,-0.67,
29.1619100570679,-0.99,-0.19,-0.74,
29.1717371940613,-1.01,-0.24,-0.77,
29.1817712783813,-1.02,-0.3,-0.8,
29.1930282115936,-1.06,-0.34,-0.85,
29.2114691734314,-1.15,-0.32,-0.96,
29.2138051986694,-1.15,-0.32,-0.96,
29.2214651107788,-1.17,-0.24,-0.99,
29.2312240600586,-1.18,-0.18,-1.03,
29.2412662506104,-1.16,-0.28,-1.05,
29.2511792182922,-1.13,-0.53,-1.06,
29.2612171173096,-1.1,-0.8,-1.02,
29.2710371017456,-1.07,-0.99,-0.91,
29.2810711860657,-1,-1.04,-0.76,
29.2918381690979,-0.9,-0.99,-0.57,
29.3096611499786,-0.77,-0.87,-0.38,
29.3117442131042,-0.6,-0.72,-0.19,
29.3206043243408,-0.42,-0.5,-0.04,
29.330687046051,-0.23,-0.16,0.1,
29.3407373428345,-0.07,0.18,0.24,
29.3504600524902,0.15,0.38,0.36,
29.3604440689087,0.37,0.42,0.42,
29.370343208313,0.57,0.35,0.41,
29.3803210258484,0.72,0.29,0.41,
29.390917301178,0.85,0.25,0.43,
29.4086921215057,0.97,0.23,0.44,
29.4105043411255,1.09,0.18,0.48,
29.4201521873474,1.15,0.05,0.54,
29.4299273490906,1.2,-0.09,0.62,
29.4399211406708,1.22,-0.19,0.73,
29.4498171806335,1.26,-0.25,0.88,
29.4596881866455,1.34,-0.28,0.97,
29.4697532653809,1.43,-0.21,0.99,
29.4796421527863,1.44,-0.05,1,
29.4893891811371,1.44,0.1,1.08,
29.5078892707825,1.45,0.2,1.16,
29.5101161003113,1.43,0.25,1.22,
29.5191440582275,1.39,0.23,1.27,
29.5293052196503,1.37,0.19,1.3,
29.5391793251038,1.36,0.24,1.34,
29.5490071773529,1.3,0.31,1.4,
29.5590901374817,1.21,0.3,1.46,
29.5688772201538,1.09,0.24,1.45,
29.5789182186127,1,0.13,1.36,
29.5893402099609,1,0.01,1.23,
29.6063952445984,1,-0.01,1.1,
29.6088700294495,0.97,0.06,1.03,
29.6185531616211,0.88,0.21,1.05,
29.6283283233643,0.82,0.37,1.05,
29.6383333206177,0.82,0.46,0.94,
29.6483681201935,0.85,0.39,0.69,
29.6583752632141,0.82,0.19,0.43,
29.6682732105255,0.73,0.01,0.35,
29.6783361434937,0.7,-0.06,0.4,
29.6894912719727,0.72,0.07,0.41,
29.7086181640625,0.73,0.36,0.12,
29.7104930877686,0.73,0.36,0.12,
29.7176880836487,0.61,0.29,0.03,
29.7278380393982,0.41,0.04,0.08,
29.7377252578735,0.26,-0.28,0.19,
29.7476773262024,0.21,-0.45,0.21,
29.7576231956482,0.23,-0.33,0.13,
29.7673163414001,0.26,0.03,0.06,
29.7776951789856,0.22,0.47,0,
29.7873241901398,0.16,0.72,-0.05,
29.7985281944275,0.09,0.65,-0.07,
29.8172292709351,-0.02,-0.18,-0.07,
29.8189520835876,-0.02,-0.18,-0.07,
29.8269431591034,-0.1,-0.53,-0.02,
29.8370411396027,-0.13,-0.55,0.02,
29.8469033241272,-0.07,-0.22,0.02,
29.8569183349609,-0.05,0.31,-0.03,
29.8668351173401,-0.09,0.64,-0.1,
29.8767690658569,-0.17,0.51,-0.09,
29.8865180015564,-0.24,0.05,0.01,
29.8978233337402,-0.32,-0.45,0.15,
29.9164772033691,-0.38,-0.43,0.33,
29.9183130264282,-0.38,-0.43,0.33,
29.9262390136719,-0.34,0.08,0.34,
29.9362812042236,-0.26,0.63,0.29,
29.9462351799011,-0.17,0.98,0.25,
29.9563932418823,-0.11,1.07,0.18,
29.9657640457153,-0.11,0.88,0.11,
29.9760131835938,-0.14,0.5,0.04,
29.9858891963959,-0.16,0.08,-0.01,
29.9969563484192,-0.16,-0.2,-0.07,
30.0157780647278,-0.16,-0.17,-0.12,
  